@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
-0.62,-0.61,-0.365,0.93,-0.23,0.41,0.11,0.09,-0.49,-0.31,-0.13,0.43,-0.31,0.59,-0.36,0.43,-0.1,0.04,-0.27,-1.19,-0.06,1.34,0.035,0.11,-0.225,-0.235,0.2,-0.18,0.355,-0.02,-0.085,-0.07,0.305,-0.055,0.125,-0.24,0.67,-0.43,0.105,-0.315,0.595,0.145,0.68,-0.54,-0.41,-0.53,0.81,-0.25,-0.86,-0.77,-0.57,-0.85,-0.74,-0.3,0.03,0.93,0.54,0.53,0.26,0.12,-0.015,0.08,1.03,0.5,-0.01,-0.58,-0.43,-0.92,-0.75,-0.56,0.31,0.41,0.12,0.04,0.62,0.76,0.49,20.01
-0.07,-0.6,-0.42,0.03,0,0.25,0.29,0.21,-0.04,-0.24,-0.24,0.16,-0.13,0.02,0.03,-0.26,-0.21,-0.13,0,0.37,0,-0.07,-0.0663878,-0.0112687,-0.0415985,0.0169925,-0.0126966,-0.0996617,0.00370787,-0.0273234,-0.0476604,0.0139552,-0.0548699,0.152283,-0.0568045,0.0939394,0.114633,-0.0825,0.0252632,-0.0595076,0.102192,0.0280755,0.189368,-0.0314706,-0.0493077,-0.0774074,-0.01,-0.38,-0.55,-0.67,-0.02,-0.34,-0.02,-0.08,0.09,0.66,0.38,0.31,0.21,0.01,0.00718062,0.14,0.26,0.86,-0.18,0.1,-0.03,-0.17,-0.06,-0.15,-0.22,0.45,0.16,-0.44,0.5,-0.63,-0.18,01.04
0.69,1.21,-0.84,-1.36,-0.48,1.79,0.38,0.06,-0.11,-0.16,-0.14,-0.16,-0.63,-0.54,-0.02,0.38,0.13,-0.29,0.08,0.19,-0.46,-0.0547619,-0.309429,0.0231579,-0.168158,-0.04,0.05,-1.27,-0.72,-1.03,-0.25,0.42,1.01,0.66,0.65,0.59,0.06,0,-0.46,-0.75,-0.09,0.5,0.27,0.4,0.151351,0.188974,-0.23,-0.05,0.86,0.19,0.57,-0.3,-0.08,-0.42,-0.48,0.33,0.53,0.54,0.0370732,-0.21,-0.32,-0.49,-0.44,-0.76,-1.16,-0.43,0.31,0.74,0.56,0.77,0.23,0.23,0.68,-0.23,-0.05,-0.81,-0.09,34.11.03.07
2.05,1.67,-2.06,-1.43,-1.15,-0.86,1.21,1.62,1.12,0.16,-0.44,-0.93,-1.23,-0.62,0.62,1.3,1.08,0.27,0.04,-0.51,-0.8,-0.89,-0.00130435,1.4,0.23587,-0.16,-0.81,-1.51,-1.68,-1.96,-1.25,1.13,1.11,2.16,1.51,1.39,0.57,-0.25,-0.78,-0.81,-1.3,-0.23,-0.1,0.63,0.42,0.52,-0.5,0.11,1.16,0.72,0.3,-0.45,-0.68,-0.98,-1.04,0.83,1,0.88,-0.0256863,-0.06,-0.14,-0.77,-0.39,-1.8,-1.43,-0.56,0.26,0.96,0.86,1.03,0.7,0.45,0.26,0.26,-0.21,-0.49,-0.3,10.01.05.01
0.21,-0.6,-0.42,0.08,-0.86,-0.24,-0.08,-0.17,-0.19,-0.38,0,0.3,-0.01,0.49,0.14,0.17,0.08,0.31,-0.52,0.5,0.05,0.4,-0.36,-0.2,-0.15,-1.05,0.62,-1.05,0.49,-0.98,0.31,-0.42,0.11,-0.14,0.24,0.1,1.09,0.04,0.22,-0.15,0.63,0.43,0.98,-0.15,-0.39,-0.2,-0.42,-0.13,0,0,0.34,-0.61,0.04,0.13,-0.21,0.66,-0.0500265,0.05,-0.31,-0.06,0.29,-0.16,0.38,-0.31,-0.35,-0.83,0.04,-0.26,0.03,0.08,0.61,0.39,0.34,0.14,0.23,-0.06,-0.04,11.02.03.04
-0.42,-1.06,-0.29,-0.17,0.01,-0.3,0.16,-0.28,0.13,-0.18,0.2,0.13,0.07,-0.07,-0.15,0.11,0.01,0.04,-0.18,0.36,-0.21,0.15,-0.0577124,-0.025414,-0.0236943,-0.0212338,-0.015375,-0.0658974,-0.00232704,-0.0191083,-0.0716352,0.0129448,-0.121242,0.111154,-0.104277,0.0572727,0.0456129,-0.0485161,0.000743243,-0.0107143,0.0569032,0.0779747,0.115,0.0275776,0.0346154,0.0552201,-0.25,0.32,0.28,-0.32,-0.19,0.07,-0.11,-0.22,-0.17,0.46,0.12,0.01,-0.16,-0.0189583,0.03,0.13,0.02,-0.18,0.08,0.06,-0.18,0.12,0.19,0.01,-0.12,0.09,-0.01,-0.08,0.04,0.06,-0.07,14.04
0.1,0.25,-0.14,-0.14,-0.13,-0.57,0.04,-0.19,0.1,-0.24,-0.1,-0.14,-0.1,-0.41,0.04,0.35,0.09,0.23,0.41,0.21,0.44,-0.02,-0.07,0.04,0.1,0.65,0.26,0.46,0.24,0.43,-0.29,0.21,-0.24,-0.1,-0.33,-0.45,0.35,-0.1,0.45,-0.05,0.11,-0.08,-0.2,-0.41,-0.51,-0.26,-0.89,-0.31,-0.65,-0.43,0.13,0.15,0.27,0.31,0.02,0.5,0.14,0.04,0.17,-0.093,0.33,0.16,0.08,-0.55,-0.1,-0.08,0.33,0.11,0.11,-0.19,-0.02,0.35,0.3,-0.36,0.09,0.09,-0.1,01.01.06
0.14,-0.11993,-0.217842,0.01,-0.5,0.72,0.03,0.05,-0.23,-0.41,0.03,-0.34,0.25,0.15,0.19,-0.26,0.06,-0.31,0.59,0.3,-0.26,-0.04,0.38,0.26,-0.24,-0.17,0.2,-0.45,-0.25,-0.14,0.13,0.05,0.34,1.18,0.08,-0.85,0.48,-0.85,0.1,-0.53,0.45,0.06,0.76,-0.45,-0.19,-0.38,0.36,0.25,-0.3,-0.28,0.48,0.15,0.15,0.53,0.22,0.38,-0.4,-0.23,-0.46,-0.46,-0.39,0.0457455,0.0343796,0.34,-0.35,0.05,0.44,0.3,0.19,-0.19,-0.09,0.34,-0.21,0.01,-0.35,-0.3,-0.19,01.04
-0.45,-0.117,-0.332318,1.48,-0.54,1.05,0.59,0.39,-0.66,-0.39,0.04,-0.0352917,-0.11,-0.028843,-0.24,0.105796,-0.24,-0.125672,0.00314286,0.34,-0.21,-0.0460593,-0.66,-0.91,-0.85,-0.38,0.49,0.49,0.92,0.57,0.66,-2.56,0.38,-0.49,0.21,-0.85,0.34,0.42,0.56,0.4,0.46,1.56,1.05,-1.26,-0.47,-0.07,-0.5,-0.89,-1.33,-0.75,-0.32,0.19,0.84,1.22,1.03,0.16,-0.23,-0.38,0.15,0.15,0.66,-0.127093,-0.118458,-0.19,-0.199959,0.24,-0.85,-0.44,-0.68,-0.03,0.15,0.25,0.26,0.01,0.7,0.25,0.32,10
-0.17,-0.38,-0.03,-0.51,-0.12,-0.01,0.28,0.02,0.11,0.13,0.09,0.11,-0.08,-0.06,0.02,-0.46,-0.23,0.09,0,0.3,-0.26,0.07,-0.163357,-0.151507,-0.154759,-0.0174825,0.0475,-0.0834266,0.0659574,-0.0229577,-0.00971429,0.0471034,-0.0271127,0.186596,0.0421277,0.035137,0.126838,-0.0747101,0.0476336,-0.11021,0.158623,-0.0907801,0.272336,-0.0885333,0.00255172,-0.0047651,-0.29,-1.16,-0.56,-0.16,-0.05,-0.61,-0.37,-0.44,-0.35,0.17,0.38,0.79,0.67,0.51,-0.000535714,0.53,0.92,-0.28,-0.22,0.07,-0.02,-0.1,-0.36,-0.01,0.19,0.15,0.13,-0.19,0.21,0.31,0.11,01.05
-0.54,-0.409319,-0.67,0,-0.15,0.45,-0.09,0.1,-0.39,0.17,-0.01,0.00948187,-0.18,0.58,-0.18,-0.0894271,-0.2,-0.133906,0.151128,0.38,-0.47,-0.0271204,-0.4,-0.22,-0.54,-0.65,0.26,-0.81,0.2,-0.75,0.58,-0.28,0.43,-0.01,0.51,0.1,0.5,-0.37,0.21,-0.49,0.52,0.67,0.92,-0.15,-0.14,-0.1,0.25,0.24,-0.49,-0.47,-0.28,-0.33,-0.07,0.1,0.1,0.01,0.29,0.19,0.16,0.229435,-0.09,0.05,0.33,-0.25,-0.62,0.12,0.06,-0.03,-0.08,0.54,0.03,0.16,0.38,-0.16,0.15,-0.4,0.1,12.01.01
-0.56,-0.62,0.04,-0.04,0.61,-0.51,0.05,-0.42,0.09,0.11,0,0,0.08,0.06,0.03,-0.14,-0.09,-0.25,-0.18,0.33,0.23,0.02,-0.0630769,-0.0452632,-0.0325862,0.0464286,0.0225424,-0.064386,-0.0110345,0.0110526,-0.110702,-0.00745763,-0.121579,0.19037,-0.0852632,0.0831667,-0.00175439,-0.0249091,-0.0385714,0.00754386,0.0705172,-0.0243103,0.111273,-0.0266102,0.0343103,0.0855172,0.18,-1,-0.19,-0.28,0.38,-0.14,0.42,0.09,0.14,0.24,-0.01,0.23,-0.11,0.0602326,0.05,-0.56,0.56,-0.29,-0.19,-0.17,0.03,0.25,-0.21,-0.17,0.18,0.33,0.16,-0.19,0.21,-0.1,0.16,01.07.01
-0.56,-0.27,0.49,0.31,0.17,-0.5,0.09,-0.28,-0.24,-0.43,0.14,-0.24,0.28,0.12,-0.07,0.01,0.35,-0.09,0.28,0.04,0.07,0.31,-0.16,0.1,0.21,0.06,-0.16,0.18,0.08,0.08,-0.08,-0.01,-0.16,-0.01,-0.19,-0.05,-0.08,-0.29,0.1,0.06,0.21,0.28,-0.07,0.01,-0.13,0.01,0,-0.55,0.29,-0.16,0.72,-0.71,0.11,-0.16,-0.6,-1.49,0.57,0.42,-0.4,0.3,0.67,0.15,0.85,-1.39,-0.57,-0.16,-0.02,0.3,0.41,0.03,0.5,0.48,0.51,-0.11,0.14,-0.06,-0.05,12.01.01
-0.27,-0.3,-0.54,-0.01,-0.24,-0.83,-0.17,-0.42,-0.05,0.43,-0.02,0.25,-0.03,-0.03,0.17,0.04,-0.22,-0.13,0.3,0.24,0.2,0.53,0.42,0.31,-0.02,0.25,-0.07,0.23,-0.2,0.18,-0.47,0.21,-0.54,0.09,-0.16,0.12,-0.47,0.1,-0.05,-0.02,0.07,0.24,-0.25,0.21,-0.07,-0.11,-0.4,-0.16,-0.28,-0.3,0.52,-0.09,0.09,0.15,-0.05,0.34,-0.02,0.12,0,0.11,0.0113043,-0.07,0.02,0.42,-0.06,-0.14,0.32,-0.14,-0.39,-0.1,0.14,0.22,0.04,-0.34,0.08,0.08,-0.14,11.02.03.04
1.51,0.12,-0.45,0.33,-0.61,-0.14,0.69,0.03,0.03,-0.37,-0.16,-0.02,-0.35,0.38,0.38,0.34,-0.11,-0.135714,-0.33,0.42,-0.09,-0.09,-0.06,0.22,0.19,-0.26,-0.1,-0.52,0.14,-0.37,-0.09,0.01,0.56,0.19,0.23,0.04,-0.13,0.11,0.05,-0.52,0.04,0.44,0.22,0.13,-0.29,-0.2,-0.33,-0.54,0.66,0.15,0.57,-0.21,0.02,-0.01,0.05,0.64,0.16,0.18,-0.1,-0.09,-0.23,-0.86,-0.07,-0.62,-0.33,0.23,-0.06,-0.13,0.32,-0.29,0.61,0.25,0.55,0,0.31,-0.82,-0.01,11
0.36,-0.2,-0.69,0.2,0.07,0.53,0.63,0.76,0.09,0.09,0.25,-0.11,-0.68,0.11,-0.77,-0.07,0.09,-0.02,-0.83,0.49,-0.62,-0.02,-0.51,-0.78,-0.39,-0.01,0.76,-0.64,-0.03,-0.84,0.403333,-0.89,0.38,-0.46,0.78,0.12,0.87,-0.12,0.79,-0.36,0.67,0.39,0.67,-0.37,-0.22,0.18,0.9,0.25,0,0.16,-0.32,-0.22,-0.44,-0.32,-0.44,0.34,-0.17,0.21,0.02,0.34,0.02,0.18,-0.52,0.21,0.04,0.84,0.16,-0.71,-0.66,-0.73,0.03,0.35,-0.11,-0.9,0.07,0.81,0.59,20.01.03
-0.29,-0.04,-0.18,0.15,0.11,-0.27,0.21,0.16,0.02,-0.22,0.03,-0.25,0.15,0.14,0.17,0.02,0.03,-0.25,-0.05,-0.01,-0.03,0.07,-0.01,0.2,0.34,0.28,0.3,0.36,-0.41,0.24,-0.26,0.29,-0.1,0.24,0.05,0.01,-0.91,0.07,-0.13,0.22,-0.22,-0.1,-0.17,-0.09,-0.1,-0.12,-0.62,-0.35,0.08,-0.04,0.07,-0.63,-0.1,-0.15,-0.34,0.76,0.22,0.030324,-0.2,0.14,0.42,0.34,0.38,-1.47,-0.62,-0.59,-0.07,0.05,0.5,0.31,0.68,0.6,0.47,-0.32,0.28,0.16,0.03,01
