Example 331 (R.01.06.06.11) -> R.42.01
Example 332 (R.01.06.06.11) -> R.42.01
Example 333 (R.14.01) -> R.42.01
Example 334 (R.14.01) -> R.42.01
Example 335 (R.16.19.03) -> R.42.01
Example 336 (R.16.19.03) -> R.34.11.03.07
Example 337 (R.16.19.03) -> R.42.01
Example 338 (R.16.19.03) -> R.34.11.03.07
Example 339 (R.14.07.04) -> R.42.01
Example 340 (R.42.04.03) -> R.34.11.03.07
Example 341 (R.20.09.07) -> R.42.01
Example 342 (R.12.04.02) -> R.42.01
Example 343 (R.10.01.09.05) -> R.42.01
Example 344 (R.10.01.09.05) -> R.42.01
Example 345 (R.10.01.09.05) -> R.42.01
Example 346 (R.01.01.06.05) -> R.42.01
Example 347 (R.10.03.01.03) -> R.42.01
Example 348 (R.01.03.04) -> R.42.01
Example 349 (R.01.01.03.05.01) -> R.42.01
Example 350 (R.14.13.01) -> R.42.01
Example 351 (R.42.04.05) -> R.42.01
Example 352 (R.01.06.02.01) -> R.42.01
Example 353 (R.01.06.02.01) -> R.42.01
Example 354 (R.01.06.02.01) -> R.42.01
Example 355 (R.01.01.09.06.01) -> R.42.01
Example 356 (R.42.04) -> R.42.01
Example 357 (R.01.03.01.03) -> R.42.01
Example 358 (R.01.01.06.06.01.03) -> R.42.01
Example 359 (R.02.45) -> R.42.01
Example 360 (R.01.06.02.02) -> R.42.01
Example 361 (R.01.01) -> R.42.01
Example 362 (R.11) -> R.42.01
Example 363 (R.34.07.01) -> R.42.01
Example 364 (R.20.01.07) -> R.42.01
Example 365 (R.30.01.05.05.01) -> R.42.01
Example 366 (R.10.01.03.05) -> R.42.01
Example 367 (R.10.01.05.03.01) -> R.42.01
Example 368 (R.01.01.03.02.01) -> R.42.01
Example 369 (R.20.09.07.05) -> R.42.01
Example 370 (R.14) -> R.42.01
Example 371 (R.42.08) -> R.42.01
Example 372 (R.01.01.09.04.01) -> R.42.01
Example 373 (R.01.20.15) -> R.42.01
Example 374 (R.01.01.06.05.01) -> R.42.01
Example 375 (R.20.09.07.25) -> R.42.01
***Performance***
hP = 35.7522
hR = 27.5392
hF = 31.1128
***Performance Antiga***
hP = 35.4386
hR = 27.5392
hF = 30.9935
